"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","2014Q4",72.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","2014Q4",71.62,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","2014Q4",74.5,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","2014Q4",56.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","2014Q4",14.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","2014Q4",57.48,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","2014Q4",14.62,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","2014Q4",64.48,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","2014Q4",82.8,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","2014Q4",80.41,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","2014Q4",81.83,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","2014Q4",83.35,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","2014Q4",83.98,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","2014Q4",82.97,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","2014Q4",78.33,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","2014Q4",61.43,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","2014Q4",21.04,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","2014Q4",67.66,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","2014Q4",13.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","2014Q4",64.17,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","2014Q4",87.99,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","2014Q4",91.92,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","2014Q4",93.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","2014Q4",93.34,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","2014Q4",92.95,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","2014Q4",91.91,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","2014Q4",90.3,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","2014Q4",75.05,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","2014Q4",29.63,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","2014Q4",48.01,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","2014Q4",16.08,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","2014Q4",64.8,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","2014Q4",77.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","2014Q4",68.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","2014Q4",69.79,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","2014Q4",73.21,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","2014Q4",75.04,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","2014Q4",73.91,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","2014Q4",66.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","2014Q4",48.43,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","2014Q4",14.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2014Q3",57.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","2014Q3",73.01,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2014Q3",41.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2014Q3",59.54,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2014Q3",68.02,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","2014Q3",81.84,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2014Q3",41.15,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2014Q3",71.54,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2014Q3",47.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2014Q3",64.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2014Q3",42.03,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2014Q3",48.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2014Q3",57.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2014Q3",41.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2014Q3",82.16,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","2014Q3",68.96,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","2014Q3",21.22,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","2014Q3",68.02,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","2014Q3",41.15,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","2014Q3",91.97,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","2014Q3",81.99,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","2014Q3",30,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","2014Q3",47.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","2014Q3",42.03,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","2014Q3",72.14,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","2014Q3",56.35,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","2014Q3",14.57,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","2014Q3",57.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","2014Q3",41.58,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","2014Q3",81.46,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","2014Q3",81.97,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
